"on September 27, 2017","Easy to install (and remove).  Great color.  Still thin and light.  No interference at the attachment points.  I chose the rose color and it is very pretty, and not obnoxiously bright or juvenile.  It has a thicker opaqueness, but I still but a decal around my apple logo and you can see it through the case. The screen protector is durable and fairly easy to install (typical screen protection install...yes, there will be bubbles if you install hastily, but they will go away over time and are not distracting).  Personally, I have used this type of keyboard cover before, so I was used to it.  It just lays on tops of the keys and can move ever so slightly, but it really isn't distracting and so much better than loads of dust or crumbs (thanks to the toddler grabs) that would otherwise get in there.  It is also easily removable for people who don't want to have any adhesion to the keys.  Realistically, you could remove and replace at every use if it was really that bothersome to you.  Let's be honest too, this really isn't that expensive so for the complaints that say the keys rub off, firstly, I haven't had that issue at all in my first month, and if it does become a problem in the future, I can replace or remove.  I really love the bundle and that I didn't have to piecemeal the protection for my MacBook."
"on February 9, 2017","Mosiso Plastic Hard Case with Keyboard Cover with Screen Protector for MacBook Air 13 inch (Model: A1369 and A1466), Wine RedThis case deserves five stars! It is perfect for anyone who is in need of a laptop case that is durable and protective as well as stylish and trendy!ColorThe wine red option of this case is spot on; it is just as pictured. The deep red/burgundy matte is a perfect shade and it is even better that the Apple logo shows through. The case color and the keyboard color match so they make a great set. Another nice thing about this case is that it comes in a variety of colors; if you are not a huge fan of the wine red, you could go with a nice gray, purple, or blue.FitI have the Model A1466 and this case fits perfectly on it. It easily snapped into place and continues to stay on my laptop without wiggling. The product surrounds the connection ports, like the USB, but does not cover them. There have been no problems with the case becoming looser as time goes on, so it holds it’s shape well. I would advise that you check the models that this specific case is designed for to avoid any problems with fit. This case is designed for model A1369 and A1466. You can find your laptop’s model number on the bottom side of your Mac.DurabilityThis case is durable and holds up well to everyday life. I have had it for two months so far and it has no scratches. I am a college student, and like most college students, I need a laptop case that will be able to withstand a lot, like constantly moving it from room to room and in and out of my bag.PriceFor only $13.99, I was worried about the quality of the case, but it is above average. The good quality of the case makes the price irresistible, especially because the package includes several extras like a screen protector, cloth, and keyboard cover. That being said, if you are looking for a laptop with good quality and a good price, this is the one for you.Overall, I would say this is a great product that is durable, reasonably priced, has a nice fit, and a stylish color. If you are looking for a laptop case that can keep up with your day to day activities and not have a ton of wear and tear, this is the one for you."
"on January 21, 2018","For the price you get more that what you pay for. I love the cover. Its soft plastic that gives your mac a comfortable feel. The keyboard cover is a great touch to my my macbook air and I love the way the keys feel when I type. The only issue I have is how much the keyboard cover dims the back light keyboard. I have to turn up the keyboard brightness to 100% to see the keys in the dark. The lettering only glows slightly, i just wish it was a bit more clear so the light will shine through. I may eventually change the keypad cover with something else, but for the most part it is a great cover and it feels nice. Typing is quiet on my macbook air with the keyboard cover.The screen protector I attempted to use on my screen but It was difficult to apply. I ended up having so many bubbles i just pulled off the protector and trashed it. I dont think its absolutely necessary to have but its a nice addition to the package as a whole If you can apply it properly.I gave product 5 starts for good pricing, quality and content."
"on March 11, 2017","I love this case! Great value for the money. I have a 13"" MacAir so I followed the instructions to choose the right numbers and it fits perfectly. I love the color. It's a nice nude color that leans towards blush. Probably couldn't stand up to a hard fall because it is plastic, but I haven't had any issues with cracking. I keep mine out and use a soft laptop sleeve for when I travel and it's held up beautifully. Very happy with this purchase and I'm already looking at other colors."
"on September 4, 2017","I LOVE THIS CASE! I just bought a MacBook Air (13 inches). It snapped on easily, arrived quickly and without damage, and the keyboard cover looks great. It's not off from the keyboard lettering at all, and doesn't hide too much of the back lightning! You also can see the apple logo very clearly on the laptop when it's lit up.  It's super easy to keep clean and it looks very fashionable. I have a rose gold apple watch and a rose gold iPhone, and this set is the perfect color to match. Will buy again."
"on January 28, 2017","I bought the camel color; it is a cross between blush pink and a true khaki color. Everything works perfectly and aligned and snapped on well. I previously had a Speck case that cracked and broke at the corners, I'm hoping this one holds up better. I like the matte look and feel of this case better than the slick Speck case. I wasn't sure I was going to use the screen protector (I've had my Mac for almost two years with no damage) or the keyboard, but gave them both a try and am very pleased with how both look and feel."
"on December 3, 2016",I love the simple one color it is. I wasn't expecting the silicone keypad 😱
"on June 25, 2017","I love the laptop case! What a great price for the quality of product you get! I ordered this with one day shipping late at night and it still came early the next day. The case itself was a smooth, rubbery plastic which feels very nice and durable. The color I got was Serenity Blue and I have to say that it is exactly what it looks like in the picture (a blue with a purplish hue). The other reviews are right that the apple sign doesn't show through the case when the computer is shut off, but really who cares? XD The case is exactly what i expected it to be and the keyboard cover was a cute little touch. All the letters were perfectly aligned on mine and it really doesn't feel drastically different than the actual keyboard (and hey, if you don't like the keyboard cover it is easily removable). I'm really too scared to try to apply the screen protector so I cannot review the quality of that but I do have to say that the bundle was an amazing deal, it came super quick, and the product was of good quality. One thing was sort of weird, however, on the keyboard cover. The power button has an icon for the DVD opener (I'm guessing they don't make separate covers for the Macbook Air & the Macbook Pro) so the power button looks weird when it's lit up, but it really doesn't bother me. Other than that weird fluke, I am completely satisfied!!"
"on August 23, 2017","Just snapped this case on to my new MacBook Air 13.3"". I had no issues putting this on, it snapped on nice and smooth, it didn't need to be harshly pushed on either, just a slight press down on the tabs and it was on. The keyboard cover basically sets on perfectly as well, I've read in some reviews that folks had to really work to line it up just right but I don't understand that because the keys are indented on the underside of this cover so it basically just lays right on perfectly. It is kind of weird feeling though, it will take some getting use to having the keyboard cover on but I like it, no yucky stuff getting down in between the keys. The keyboard cover does not stick to anything, it just lays on the keys so if you're rough with your keyboard it may lift up in various areas. This case and keyboard cover came with a screen protector, but it is not big enough for the screen so I won't use it. Not sure why it's too small but it is! I'm not convinced that this case would necessarily protect my mac should it fall, but I do think it would take the brunt of a drop for sure, it's pretty sturdy for being as sleek as it is. If you're buying those solely for protection though I would look elsewhere. I bought the rose gold and the actual case is very true to the picture on amazon. You can see the apple light up through the top of the case as well, it does not have an opening for that, I really don't care about that but some folks like the apple to have a cut out in the case. I put an apple sticker on the case anyway though. This is a very nice case for the money. I like it."
"on January 18, 2018",Fit on my 13 inch macbook air and I love the color. Its thin and lightweight but I just bought it to protect from scratches. I really loved the keyboard cover I like that it matches the case color. Maybe thats the girly side of me color coordination made me happy. I had a similar case previously bit it got oily probably from hand lotion but it caused the case to be discolored. This case you can just wipe it off without issue and your cover wont look oily.
"on August 10, 2017","This case is perfect in color and fit, and you can see the Apple logo through the cover. The keyboard cover also fits well. It's exactly what I expected and wanted. Compared to the Speck cover at Best Buy for $50, this is a great alternative for a fraction of the price. My only complaint is that there was a small defect on the top cover.UPDATE: I notified the seller of the defect and they sent me another top to replace the defective one. The replacement had a crack and they immediately sent another top, which was not the correct item top for my laptop. They sent another replacement case and it's perfect. Their customer service is very responsive and very helpful. Beyond the minor issues I experienced, I think it's a very nice product and I am very happy with my purchase. I changed my review from 4 stars to 5 stars based on the whole experience."
"on September 29, 2017","The perfect and cheap case for a MacBook Air. It was super easy to install and really easy to take off without damaging the laptop itself in case you want to replace or change for a new case. I needed a case just to protect against scratches but it sure looks really good with the matte royal blue color. It feels good to the touch and the case gives off this blue lighting through the apple logo on the back which makes it look really cool. I added a decal sticker to make it more stylish. The case already comes with rubber bottoms but they give you four spares just in case the bottom rubbers wore out which is super nice! I wasn't sure about the keyboard cover at first but I grew to like it very quickly. I like the soft texture of the cover and plus, it'll protect it and keep the keyboards clean from greasy fingers.Now, for the screen protector... I've never been good with putting them on, especially the plastic ones, which this is what it is. It will protect your screen but I can never successfully put one on without air bubbles from dust. It created this electric charge when I tried to apply it when I pulled off the tabs and ATTRACTED the dust onto it. It would've been easier if it was glass but overall, I'm happy with what I got."
"on September 12, 2017","I chose this case to keep the shine on a well-used but well-maintained 2011 MacBook Air that I inherited. For the paces I put it through, this case does the job admirably. The mint green I ordered is true to the picture and very pretty, although the material picks up fingerprints. My laptop easily snapped right in. The bottom is not completely sealed, but I appreciate that my laptop doesn't heat up in it. The keyboard cover bubbled when first put on, but has relaxed into the keys with use. It does obscure the backlighting quite a bit (which matters to me because I used it mostly at night). I didn't apply the screen protector, but it lined up well in a fit test. So far, I'm pleased with the appearance, function, and quality of this case. I would buy it again."
"on October 11, 2016",Fits nice and feels nice. Color is adorable.
"on August 9, 2017","Case seems to be great quality. I was pleasantly surprised to find that it comes with four replacement rubber circles for the bottom of the case, which I'm sure will come in very handy at some point.I had no problems attaching the screen protector, which is great. I just wish there were instructions for everything, as I was a little unsure what to do first. But it was no big deal. Tip: it helps to attach the screen protector with an extra person to help. If one person takes the top of the screen and one person takes the bottom, you can each use a credit card to slowly put the screen protector on, avoiding bubbles. It worked perfectly for me!"
"on November 11, 2017","I purchased the Mosiso case to replace one that cracked after a number of years of use. I had no trouble installing the case and it not only protects my mac but also provides a less slippery surface than the mac absent a cover. I did not install the screen protector; I don't really need it. However, I am using the keyboard cover and surprisingly, it is an excellent fit and I can barely tell it's covering the keys. As much as I like the silver color of my macbook air, the black cover looks professional and the apply logo shines through when the clamshell is open. I would recommend this case."
"on May 28, 2017","I searched for so long to find a cook case for my macbook that got somewhat decent reviews. The bad ones scarde me but I went with it anyway. I got the case and it came with extra rubber bottom nubs and the case snapped on perfectly. The bottom lip didn't want to snap over on one side below my keyboard so I contacted the company and they were eager to help. They ended up sending me a new bottom cover for no charge! The new bottom cover fits perfectly and snaps on snug! Looks good on my laptop. I got the mint color and the keyboard cover is cute to, have yet to put on my screen protector!  Good company would buy from again!  :)"
"on October 2, 2017","Very pleased with this case. It fits comfortably over my 13.3"" MacBook Air; it's easy to snap on and take off without worry of damaging either the case or the laptop. One of my biggest concerns was that the case would buckle when I open the MacBook all the way, but I'm happy to report that it doesn't buckle at all. The keyboard cover is nice as well. I can't say how the screen protector works because I decided against applying it.I'm happy with the cover as i bought it to protect the laptop against scratches, keeps the letters on the keys from fading, and keeps dust out of the keyboard."
"on February 22, 2017","I am very happy with this cover.  It arrived earlier than expected and it was as shown in the picture.  Love the green color and how it fits my MackBook Air perfectly. I am still getting used to the keyboard cover, but I am using it just because it looks nice.  However, not all the characters/letters from the cover are aligned with the actual keyboard (you can see that some characters are slightly shifted), but this did not bother me.  You can either avoid using the keyboard cover or just shut off the keyboard light (F5; like I did) and now it is perfect! Can't beat the price!Did not use the screen protector because, I am terrible with those and absolutely hate bubbles/air pockets on it."
"on May 12, 2017","Wow, I am really impressed with this bundle. The case is the exact color pictured and fits perfectly I purchased the marsal red, its more of a maroon to me, but then again I don't know ehh marsal red really looks like! The screen cover is the best part in my opinion, It went on pretty easily and only had to work out a few bubbles but once they were gone I peeled off the top layer and the protector looks exactly the same as the screen. The keyboard cover fits perfectly, I personally don't like them because they get funny after awhile but it does fit great. This bundle is great for the price."
"on June 30, 2017","This case fits my daughter's MacBook Air 13"" very well. It snapped into place easily and holds the laptop securely. There are cut outs in the right places on the sides to allow access to all of the different ports. The matching keyboard protector also fits well and looks great. I like the fact that the case also came with a screen protector. This is a very simple solid color case, but the apple shows through when it is lit. My daughter picked this one right away when she saw that the ""Airy Blue"" is the same as her favorite color.... ""Carolina Blue"". (She is a huge UNC Tarheels fan, of course)."
"on April 10, 2017","I had previously bought a different brand case for my MAC.  It didn't last very long so when I found this different brand on Amazon, I was glad to give it a try.  I am very satisfied with it.  It seems to be very sturdy and looks great!UPDATE:  After only a couple months, it cracked.  I asked for replacement but we had gone on vacation and before I could return it, my return request expired!  I could find no way to contact the seller so it was never returned or replaced.  Now, the cover doesn't even stay on.  It is basically worthless and a waste of $.  I know it was inexpensive, but I expected it to last somewhat longer.  The silicone keyboard cover is great though - no problems with that at all..."
"on July 27, 2016","We ordered this 3 in 1 protector for my sons computer and got it at a great discount. At first he was not a fan of putting something over the key board but as soon as he put everything on he loved it. It fits really good and does not feel lose or too big at all. It really protects the computer pretty good. My son is not very gentle with his computer so I really wanted to get a nice case for him just in case he drops it or something. So far the case has really held up and looks really nice on the computer still. It came packaged really well and was not damaged or scratched up at all when it arrived. It was in a nice size box as well as a nice plastic wrap to keep it all together and keep it from sliding all around. Once we opened it, it felt very light weight and exactly what we were wanting. I did not want something really heavy and bulky like most cases are. A lot of cases you find are super expensive too so I was really happy with this one. I love that there are other colors to choose from as well. We chose Black because it matches pretty much anything and I knew my son would not complain about it. This 3 in 1 is excellent and I highly recommend it to other parents out there looking for something their kids will actually keep on. It has held up great and looks really nice on. I will be buying more in the future for my computer as well. Well worth the 5 star rating. Thanks."
"on March 9, 2017","After reading the mixed reviews on here, I was slightly worried. A lot of the really good reviews were from people who received a discount or got this item for free. I can assure you, this is a 100% real review from someone who has not received any discount or gotten this case for free.The case fits perfectly. It does add on a very slight weight to the laptop, but not very much. The keyboard cover lines up surprisingly well, and the screen cover is really nice. The color looks exactly like it does in the photo.My only issue that I've had is that the keyboard cover causes me to have to type a tiny bit harder than usual, so I'm not sure if I'll keep it on or not. I just type very quickly and don't like to press down on the keys very much.Overall, it's a great product. I highly recommend it."
"on January 6, 2017","It certainly is for those who use their mac lightly, if you drop things often maybe it's not the right choice. But for me and my needs, it's spot on. Easy assembly. No complaints here. Love the feel of the material."
"on January 5, 2018","This item is perfect for what I needed! It comes with a set of top cover, bottom cover, and keyboard protector (all in the matching color!) as well as a clear screen protector. I eventually opted to not use the keyboard protector as I found it to be more of a hindrance to my typing. However, the great price is still worth the purchase for the external covers and screen protectors. Don't think twice - just decide on which color(s) you like best!"
"on April 10, 2017","Bought this one to protect my new Macbook Air and this fits perfectly i love how this case was package well to protect the product will definitely recommend this case easy to install, it came with a plastic screen and a keyboard cover too with the case so worth the price and helps me get peace of mind that my laptop will be protected from unnecessary things to happen,. i just wish that this is a 1 case plastic cover because it has a tendency to fall out specially the top case but other than that i am pretty happy plus the price is good."
"on October 1, 2017","I purchased this for my macbook air. I loved the Color!! I also liked the fact that the keyboard cover reduces the noise when I type. This is convenient since I use my macbook in class. Overall the case is pretty sturdy. It was also very easy to clip on. It also came with a screen protector, however I chose not to put it on."
"on January 21, 2017","5 STARS. Best price I have seen on Amazon for a case like this. The case itself feels sturdy and a little bendy, which I see as a good indicator it won't break if I drop my laptop (which is still better than my laptop breaking though of course.) The keyboard cover fits great, and is easier to type on than any other keyboard cover I've tried this far. Note that a Best Buy tech told me that Macs ventilate through their keyboard so I don't recommend using it if you're pulling an all nighter on your laptop or something. The screen cover was tricky to put on, but comes with a cloth to clean the screen and a mini credit card thing to smooth it out. The package also comes with four extra feet as shown in picture, in case the feet that are already on the bottom of the shell get lost or damanged. No complaints here. Great color too, and yes the Apple shows through the case as shown in pictures."
"on July 29, 2016","I absolutely love the feel of this case for macbook. It is very soft almost feels just like silicone, I love this because I was so used to the hard plastic cases years ago and that was just awful because if you put the laptop on a table it would be slippery, with this texture it makes it stay put.This case fit my macbook perfectly and it looks so nice!The only con I will say is that I am not a fan of keyboard protectors, to me it is harder to type with them on and this goes for every single keyboard cover I have used, I just am not a fan of them. I will say they are perfect for if you leave your laptop open or if you have a wireless keyboard to cover the keys up so dust doesn't accumulate in them or even if you have the apple desktop and you want to add a little jazz to your office room, putting a colored keyboard protector on it will look super nice.I received this product free or at a discount price in exchange for an honest and unbiased review.** [...]. If you still have questions regarding this product, please feel free to ask me. I will do my best to answer any and every question asked. As a major online shopper myself, I rely heavily on others reviews, photos, videos, and personal experiences when I make my decision on purchasing a product online. My goal is to help you with your purchase by leaving only honest, fair, and unbiased reviews on each product I receive to review. I hope I meet and exceed that goal. Thank you and have a great day! **"
"on February 1, 2017","I ordered with amazon prime so the package arrived very quickly. The texture of the case and the keyboard protector is very smooth and the color is slightly brighter than what is shown on here. The case is solid and not transparent at all which was exactly what I was looking for. The only thing that shows through is the light of the apple logo. The bottom part of the case has round rubber pieces to go over the ones on the actual laptop, and they generously included four replacements which i really liked (other cases i've ordered gave me foam pieces with no replacements which became dirty and fell of easily, so i really appreciated this). The rubber pieces are thick and of good quality. The screen protector went on easily (I used a credit card to smooth out bubbles). In the package there was a very thin cloth wipe to dust of my screen with which was greatly appreciate. The only thing was that the row of buttons above the number keys on my Macbook didn't all match with the ones on the keyboard protector, so i suggest you compare the photos of the keyboard protector here to the keys on your laptop before your order. Overall, I'm very satisfied and have ordered another case for my other Macbook."
"on December 16, 2016","The case, screen protector and keyboard cover combo is awesome! The case is durable and does not scratch easily. The keyboard cover lines up well with the keys and is easy to clean. The screen protector was not easy to get on, but I also have problems putting protectors on my 6 in Samsung. Once I got it on, it has stayed in place and is keeping my screen clean. But most importantly, the rose gold color is gorgeous! Really sleek and more professional than my old neon green case :-)ADDITION 3/13/17: So it's been a few months and maybe I'm too clumsy, but this case is not cutting it. The rubber pieces that are on bottom part have been falling off, which is OK I guess since they provided 4 additional ones. But the case has also cracked in various places, mostly importantly by the ""clips"" has almost completely cracked and fallen off."
"on February 26, 2017","I love everything about this product. My favorite color is turquoise and the color is fairly true to what is posted online. Not to mention the price is good and it comes with extras such as a screen protector and keyboard cover. Some people complained about it cracking, which seems reasonable given it's a hard case meant more for aesthetics as opposed to something along the lines of an Otter Box that is meant to be mishandled and absorb shock. The only negative thing I have to say about the product is that the keyboard cover is pretty but not very functional. If you use your computer to type frequently you're better off not using the cover. Other than that, I wouldn't hesitate to order this again if necessary."
"on August 5, 2016","Mosiso - 3 in 1 Soft-Skin Smooth Finish Soft-Touch Plastic Hard Case Cover & Keyboard Cover & Screen Protector for Macbook Air 13.3'' (Models: A1369 and A1466), Blackby Mosisodurable and good quality case...its a good fit..easy to put on..lightweight and is made with good quality material..this provides good protection against scratches and dirt ..i got the light blue case and it looks good on my device..it makes it look stylish..the keyboard cover are precise and soft touch..i am happy and satisfied with my purchase..i recommend this product to youI received this product from the seller for free or at a discounted price for the purpose of a fair and honest review for future sellers. Please note my reviews are honest and unbiased, no attempt was made to influence my opinion and the information I have provided is completely and 100% based on my experience with this item. If you would like to review past product reviews for reference, please feel free to visit my profile. Please also be sure to like this review if it has been helpful in your purchasing decisions."
"on March 23, 2017","Cute case! I just got a new MacBook Air and wanted a new case to go with it, so I hopped on my husbands prime account and searched through hundreds of cases before finally deciding that I love the simple blushy pink. The screen protector is a nice addition. However, it doesn't come with the vinyl sticker strips that allow you to remove any accidental dust particles during the application process. Every screen protector I've bought for any product has come with dust-removing stickers but this one. I just used regular tape this time around. Great product though! Make sure you're purchasing the right case for your MacBook model :)"
"on May 15, 2017","I love this! I bought this as a replacement to my iBenzer case (which fell apart as soon as I put it on my laptop) and this Mosio one is far superior! It is much more sturdey than the iBenzer case I had, and the keyboard cover is nicely fitted to the keys--unlike my old one which was rasied, not flat, and was off center. The only thing strange is the fact that te power button also has an eject button. But it's not terrible. I'm just happy that it doesn't bubble up everywhere. If it bubbles up it really negatively effects typing. So far this Mosio cover is smooth. Will update if things change.(I bought the rose gold)"
"on April 1, 2017",Great value - I love this camel color and the way it protects from scratches. Doesn't add much weight either. Thought I probably wouldn't use the keyboard cover but I actually love the way it feels and keeps it more protected in between keys from dust or splashed liquids.
"on September 28, 2016","I am happy with my purchase, My only con about this product is that it does show fingerprints. I have to wipe it down with baby wipes or pledge with a microfiber cloth. It protects my computer though so that is all that matters. You can see the apple logo in the back which is awesome! Depending on the brightness of your screen you can make it really bright or not as bright for the logo to show through.The keyboard protecter is great! I have not had any problems with it. It stays in place, you can even see the light around the keys and a little bit through them. Then screen protector is great quality. I recommend this product! The matte black is very sleek, my macbook air is way more attractive now! Thank you for your product."
"on February 25, 2017",I love this case! it protects your laptop and the keyboard/screen. I just bought my macbook and wanted to make sure that it would be completely protected. This case set comes with everything. The keyboard cover is soft and covers all the keys. The screen protector is nice as well because it fits and isnt too thick. I really love this for my laptop and the color selection is great too! Definetly recommend. Thank you!
"on February 24, 2017","Wonderful and fits a MacBook Air 13 inch perfectly. I bought the camel color, and it's very pretty in person. Almost like a pearl-tan, and it looks very classy. Everything fits perfectly, even the keyboard cover and screen protector. I have a few bubbles in the screen protector but that's almost unavoidable. Also it came with a small black mark on the bottom of the case (see picture) but it isn't so noticeable it's driving my crazy. If it was on the top I would probably exchange it for another top.Overall though I'm extremely happy and it's exactly what I wanted. Would definitely buy again, and might do so when I want a change in color."
"on October 12, 2017","Great!! I wasn't able to fit another MacBook cover on my MacBook Air 13-inch because it had dented in the corner. But the clasp on the Mosiso Plastic Hard case is on the sides instead of the corner, and was able to fit (refer to attached photo). Additionally, the keyboard cover keeps the satisfying ""typing"" feel of the actual MacBook keyboard, while letting a bit of the light through when you're using it in the dark (whereas a previous keyboard cover did not).FYI: the cover is matte and soft to the touch."
"on January 22, 2017","This met expectations for sure. Color matches photo. There's no issue with the case rubbing against itself by the hinge (I know this can be a problem with some MacBook cases). I read in a review before I bought it that the screen protector doesn't work--that was accurate, it's impossible to put it on without bubbles so I threw it away. But like that guy said, the price for the case and the keyboard cover makes it worth it anyway.Just so you know, any keyboard cover on a MacBook Air will cause issues with your laptop speakers, since most (all?) of the sound actually comes out from behind the keyboard. So if you want to listen to music or Netflix or whatever with built-in speakers, you'll probably want to take the keyboard cover off for that. Or use headphones."
"on September 29, 2016","Material is rubbery plastic. It is smooth to the touch. Cover is thin so it doesn't make my MacBook Air bulky, yet protects the cover from being scratched. It has vent openings on the bottom cover. Snaps on, so it's easy to attach.The apple is not exposed. It shines through slightly when macbook is in use.The keyboard cover is a film not a sticker. Still easy to type. The light of the keys shine through. Not as bright though.It comes with replacement foot pads.I didn't put the screen protector on, but it came nicely packaged and not bent. It also comes with a small squigee for placing.Please excuse the stickers. Those are added on after. They do not come with this package."
"on February 15, 2017","Very cheap looking when I pulled it out of the package, but it fit perfectly on my MacBook air. There was a perfectly fitting keyboard cover and a screen protector that was included but not mentioned in the description when ordering. I chose one of my favorite colors and the bland silver MacBook air with that slippery metallic like surface was transformed into a new laptop computer with a unique look and personality. I wish I had gotten one of these when purchasing the MacBook Air and I would have fewer scratches and signs of wear. I can't speak to durability after a few days but given the price I wouldn't mind at all if It doesn't last forever. Definitely recommend."
"on July 27, 2017","I absolutely LOVE this case for my MacBook Air! My old one was from Best Buy and was overpriced, but this one has a good price and looks way better! The color is VERY pretty and it even comes with a keyboard cover (awesome!) and a screen protector (which I haven't used yet). I purchased the ""Serenity Blue"" because I was looking for a comfort color and it is perfect. Looks just like it does on the pictures! I will be recommending this to my friends and I'm sure lots of people will be asking me where I got it. :) #VerySatisfied"
"on September 23, 2017","I love this case, gives the laptop a grip so I don't have to worry about it slipping... This came with a clear screen protector that I chose NOT to install. I am always more concerned about bubbles, if I have to remove it for any reason will there be a residue... My laptop doesn't leave the house and rarely leaves my bedroom so I don't feel the need for screen protection. For the price I would consider getting more just to change it up a bit..."
"on November 11, 2017","The link to this case was shared to me by a classmate. I had previously bought a similar case for  my laptop 2 years ago and it finally broke after so much use. I was not prepared to see this case to be SO much better!! The plastic on this Mosiso is a just little thicker and sturdier. It's still very slim but, it's just a tad more thicker (good thing). and it also comes with the keyboard cover AND screen protector ...all for 13 bucks !!!! This is a steal and definitely worth your money. I got the burgundy color and I love the way it looks on my macbook air. LOVE this product!"
"on January 5, 2017","I really love this case! The price for the items you get is something that can't be beat.The case itself is very slim and it does get dirty quickly, but its nothing a swipe from a wet paper towel can't fix.The keyboard cover is great once you get used to it. It is soft and smooth and really prevents any particles from getting in between the keys.The cloth given didn't really help in cleaning the regular screen itself, I'm not sure about the screen cover as I didn't use it for my laptop.Overall, I'm really glad I purchased this combo set."
"on September 18, 2016","This case is great. It fits very well on my macbook air and the color is beautiful. The cover is very smooth and looks just as pictured in the product info. The keyboard cover makes typing a bit slower so I wont be using that but overall it is great. I was looking for a cover to replace my old one and this does so very well. Would recommend5 stars – I love this item! I highly recommend that everyone purchase this product!4 stars – I like it, but there are some flaws. However, I would purchase this item again.3 stars – The item was just ok, and it worked, but I would probably not buy it again unless I had to.2 stars – There are probably worse products than this, but there are definitely better choices and I would more than likely not purchase this product again.1 star – I dislike this product, and I wish I had not bought it, I can’t recommend it to others and I would not purchase this product again."
"on December 18, 2016","Recently ordered this plastic hard case in the color Wine. I was a little disappointed that they didn't offer a maroon color, as that's what I was originally after, however this case is perfect and I've fallen in love! I've been using it for about 2 weeks now and have had no issues! My only complaint would be with the plastic screen protector. It's sort of a cheap plastic that was difficult for me to apply, and I can currently see air bubbles under the screen which makes me feel as though my screen might be being scratched by the microfibers/dust trapped underneath. Either way, I can always remove the screen protector so this isn't a deal breaker. I frequently fly via plane and use public transportation and I can confidently say that my laptop has been protected against bumps, scratches, and overall outdoor elements. I've gotten lots of compliments on the color and keyboard cover. For the price point listed, this is a lovely product that exceeded my expectations, will definitely repurchase once I grow tired of my current color."
"on November 17, 2017","I have been searching and searching for a solid, durable case for my 13 inch MacBook Pro, and this is it. I have had other cases such as Speck in the past, but this one is definitely the best in my opinion. The matte finish prevents scratches from being visible, and the case itself is very thin and fits like a glove. I have had this case for a year now, and it has only suffered a chip on the bottom left corner of my laptop. However, with this chip, the protection of my laptop has not been compromised, and it has been there for four months now without spreading or getting larger. I highly recommend this case. I will probably order it continually as needed."
"on May 12, 2017",This case works great for my Apple laptop.  I had purchased a Speck case when I first got my laptop and it cracked in a few months.  I purchased the same case again (I loved the color) and it cracked within (it seemed) a few weeks.  I read reviews of the Mosiso case and decided for the price it was worth a try.  I am super pleased with it.  It is thin but still a good protector for the computer.  I didn't use the key pad protector or the screen protector which comes with the case.  The case color was just what I wanted as well.  I've only had it a few weeks so I don't know how it will hold up long term but so far I'm greatly pleased with it.
"on April 5, 2017","I had one like this for my MacBook Pro - and still do.  Now I have this one for my MacBook Air.  One thing they should do is put their brand name somewhere on the product.  There were many to choose from and  I wanted one just like the one I had before.  This is obviously a different company but still works well.  I don't use the keyboard cover.  To me, it makes the keys clumsy.  But it is a lovely added bonus since the case is a good value.  Beautiful color.  Feels silky and wonderful and fits perfect."
"on November 11, 2016","So glad i decided to go with this set. It's perfect because it comes with everything you need and you're not spending an arm and a leg. The Case is sturdy and made out of good material and the keyboard cover definitely helps keep your keyboard clean. I was also very excited that there was a screen protector, however you have to be very precise and careful not to get any bubbles when putting it on. I wasn't careful enough so i actually ended up taking mine off and having to throw it away because the bubbles were bothering me. That was definitely my own fault though, so all in all these products are awesome! Definitely deserves 5 stars!"
"on August 10, 2017","ordered this for me, my other case had broken. i ordered in Marsala red and it's so pretty. it came with literally everything you need to keep your computer protected, but if you dropped it, the case would most likely break. it has white rubber grippers on the bottom so my computer doesn't slide, which i love. super cute and the key board cover doesn't come/fall off at all."
"on February 4, 2017","Love! I am very happy with my MacBook case. It is perfectly crystal clear, letting the beauty of the laptop shine through, while feeling very substantial and capable of protecting my investment. I also purchase a decal separately to spruce it up a bit and it's perfect. I also purchased the same case in a dark burgundy color & am extremely happy with that one as well."
"on September 12, 2017","Everything fits nicely (case, keyboard protector, screen protector) on my MacBook Air 13. As with all screen protectors, it's hard to put it on without some bubbles, but I can,only see them when the screen is off, so they aren't distracting. I feel more comfortable bringing my new laptop back and forth to school with these protections, but I also have it in a padded sleeve when I'm not using it."
"on December 11, 2016","The case fit well, the keyboard cover is perfect, there was absolutely no damage to my case on arrival, and it is clear! I didn't have any of the problems anybody else in the reviews has described- maybe I just got lucky.The order came with: clear top case, clear bottom case, screen protecter (this fits exactly to cover the display portion, doesn't extend out to cover the camera, etc.), 4 extra rubber nubs for the bottom of the case in case one falls off, and a card thing to smooth out bubbles during screen protecter installation.All of my stuff arrived quickly and perfectly as pictured. It's great quality and exactly what I was hoping for!"
"on August 5, 2017","This is a well-designed, well-fitting case at a very reasonable price. I had to return my previous purchase of a different brand of case because it fit poorly and fell off during transport. I have not had that problem with this case at all. It fits my MacBook Air snugly and it stays in place even while being bounced around in my tote bag.The Serenity Blue color is beautiful and I personally like the fact that there is no cut-out so that the lighted Apple logo is diffused through the surface. I clean the case with the same iKlear cleaner that I use on the laptop itself and it cleans up well.Disclaimer: I am not using the screen protector or the keyboard cover but this is solely based on personal preference and is not a commentary on their quality or usefulness."
