Wine Red,"UPDATED REVIEW (Feb. 3rd, 2017): I had no issue with contacting the company and receiving the missing items. I was actually VERY relieved to deal with customer service that was actually nice. They quickly shipped my keyboard cover and screen protector and I received it a few days after asking. That being said I have updated the amount of stars on this product review. (I had 4 stars before... now it's 5 stars.) I have used the keyboard cover and the case for a few days now and I absolutely love using both of them however I HAVE replaced my case for a new one... For some reason the case is a magnet for anything you don't want to stick to it but I've learned that most rubberized cases do that so I definitely do NOT blame the company for this because it's my OCD flaring up anyway. I still use the keyboard cover because I'm starting to fall in love with the wine red color more than I planned. Thank you Mosiso for providing great products and wonderful customer service. It's truly appreciated.Old review: The case is perfect... it fit my computer just fine (better than my Kuzy case that I spent $30 on) however I didn't receive the screen protector OR the keyboard cover. Im not exactly heartbroken over the screen protector but the keyboard cover was one of the main reasons why I ordered THIS combo so I'm pretty annoyed/upset with that.Just in case anyone is wondering... the logo DOES shine still and there isn't a cut out for it like some other cases have.I will be contacting the company/Amazon today about receiving what I paid for or returning the case for a refund. I will update this review afterwards."
Serenity Blue,Arrived quickly. Fits perfectly on my MacBook Air!
Rose Quartz,"It's very nice, and does the job well."
Rose Gold,It was hard to attach but fits just fine!
Wine Red,"Fits perfect , looks cute"
Marsala Red,It's a great case
Serenity Blue,love the screen protector that comes with it
Rose Gold,"I purchased this case for my brand new MacBook Air 13-inch computer. The rose gold color is beautiful. It's a little tricky to get off once it's on and you may need some YouTube video assistance to remove it. If you're wondering about how the rose gold keyboard protector matches, don't worry, it's a great match. Very nice looking. The keyboard letters/symbols are very slightly off but not terrible. The view of the color of the case and keyboard protector as shown online is deceiving. It is more beautiful than it appears. It picks up scratches easily but better the cover than the computer. My original order arrived with small scratches on the top cover and after reaching out to the company I was sent a replacement top cover. Unfortunately the replacement was a slightly lighter rose gold than the first one and didn't quite match the original bottom piece. The company then very graciously sent me a complete top/bottom set to replace the original which match each other perfectly (although slightly lighter than the first set I received). The case stays on well and I get a lot of compliments on the color. The apple logo shows through when the computer is on as a very pretty shimmery pink.  I am very happy with the case and the customer service I received. If you are considering getting this case, I would highly recommend it."
Mint Green,"I wish I could give this a 4.5, but only a 4 or 5 is available, so I guess I have to go with 4 even though I feel it is too low. I ordered the mint green case, and I pleased with what I received. The keyboard cover is perfect: the color is great, and it fits perfectly! I got an extra keyboard cover, too, so I received a mint one and a green one. I did not expect this, but I like that I have a replacement just in case something happens. The actual hard case is definitely not as full of a color as the picture shows. It is way more transparent, but it is still pretty. The color is not a huge deal anyway. The snaps on the case work well, and it fits fine. It even came with extra feet for the bottom piece, which is great. All of the ports are fully uncovered, and there is no functionality lost with the case. The laptop still opens fully and is not bothered by the case. I have only had the case for a few days, so I'm not really sure about long-term wear. However, for such a cheap price, I would not be bothered even if it did break in a few months."
Mint Green,"I like the exterior case. The color is nice and it will help protect my computer from bumps and scratches. The screen protector has bubbles in it and I may end up removing it. I did not end up liking the keyboard cover, I did not like the way typing felt with it on. It's a nice thing to include in the purchase, but I don't think I'll be using it unless I'm using my computer while eating some greasy pizza or something."
Mint Green,"The cover is very cute and easy to put on and remove if needed. However, I've had problems with the keyboard cover. It's very minor, the writing on the keyboard is not exactly where the - illuminated - writing of the actual computer is, which means in the dark it's kind of like you have double vision when you're looking down.This by itself wouldn't bug me enough to give it only 4 stars. The reason why I couldn't give 5 was the cover on the screen. It had 3 layers, and it was impossibly hard to apply. It came out all wrinkly - and I did and redid it about 5 times - with the help of my husband.Very disappointed, I ended up just tossing the thing.Other than that, great little package - what you would expect for the price. I'd purchase again."
Serenity Blue,"The keyboard cover protects my macbook from crumbs and other junk.  The case is pretty.  I got it to keep the top from getting scratched up, so only used the top portion.  I didn't use the screen protector either because they are a pain to apply."
Rose Quartz,"With this product, you get what you pay for. The bottom piece is a tad loose, but nothing too major. The keyboard cover also seems to a little loose as well. Overall in the package, you are recieving 3 pieces for under $20 which is not bad ALL! It arrived a day early and was packaged nicely. Nothing came chipped or broken."
Rose Quartz,I BOUGHT IT AND STILL HAVEN'T GOT A CHANCE TO USE IT.. BUT IT'S A GREAT PRODUCT.
Rose Gold,"To be honest, I found this bundle while shopping for just a rose-gold laptop hard case.  The fact that it came in a bundle with screen and keyboard protectors was just a nice bonus.  The case itself is beautiful and is a true rose-gold!  For color comparison, it's almost the exact same shade of rose-gold as my iPhone 7.  It even has a nice shimmer to it, which was an unexpected [girly] bonus!  It's very opaque, so if you're hoping to be able to see stickers or decals through it, that's not going to happen.  The Apple logo can be seen only when it's lit up, otherwise you wouldn't even know it was there.  This case was pretty hard to click into place, which was frustrating in the moment.  But now that it's on there, it's hard to imagine that anything will be able to make it come off.  The fit is VERY snug.  I'm completely happy with this case and would buy it again in a heartbeat!So why only 4 stars?  Well, the screen protector that came in the bundle was a lesson in frustration.  It's wasn't a precise fit and left a just-wide-enough-to-drive-you-crazy gap across the top of the screen.  Also, despite my best efforts, I was unable to completely eliminate all the air bubbles out from under it.  It's now in the trash. In addition to that, the keyboard protector is making me cross-eyed!  All of the letters are slightly off, so when you lay them over the illuminated keys, it gives the illusion that they're blurry.  Several of the images on the ""F"" key row across the top and even the power button are completely different, too, making me think that this keyboard cover isn't really meant for a MacBook Air as advertised.  As a keyboard cover, it gets the job done, and the color is a perfect match to the case.  But I'm really not sure I'm going to be able to keep using it - it's just too hard to look at the keys!If you're in the market for a true rose-gold laptop case for a MacBook Air, then this case will definitely make a great impression!  And once your aching fingers recover from the installation process, you'll really appreciate the protection that's offered with the snug fit.  Lower your expectations for the other pieces of the bundle, however, because the screen and keyboard covers leave a lot to be desired."
Marsala Red,"For what I wanted (cheap yet passable) this product fits the bill.The case is hard plastic on the inner side, although it does have some flex to it. The outer surface is coated with a slight rubberized material. After only 20 minutes of ownership, from simply sliding the case in and out of my leather sleeve there is a tiny bit on the bottom where the rubberized coating has started to flake off; I am certain it will spread out and the coating will continue to rub off. While the surface feels slightly gritty, the rubberized coating still feels very nice. Be aware, the coating attracts fingerprints and can be difficult to clean.The rubber feet are also starting to flake off in very thin layers. As an extra set of rubber feet are included, I am not concerned.I purchased the “marsala red” option. The color looks primarily like is shown in the product image; a deep dark red. Depending on the lighting there is however a slight pinkish tone to the color. I am happy with the color regardless.The case snaps on easily (for the top lid, the two tabs snap onto the top up by the webcam, and the tree tabs snap down at the bottom by the hinges.) The case adds a small amount of weight, but it’s enough weight that if you close your MacBook halfway the extra weight will slowly force the lid down and the Mac will close on it’s own.The keyboard cover is nice, although there are a few things to be aware of. The MacBook’s speakers are underneath the keyboard so this cover muffles the sound noticeably. The volume is still acceptable, although the sound is missing the crispness and instead sounds a bit dull. The backlight barely shines through the keys (even at full brightness) but you can still clearly see the outline around the keys shine through. For the OCDs, the caps lock key does not line up exactly with the indicator light. With the exception of the power button (which shows an eject symbol that my MacBook Air does not have) and space bar (which has “mosiso” printed on it) all the function symbols match exactly how the built-in keys show. The entire cover fits nicely into the rectangular cutout edging around the keyboard.The other reviews are correct - the screen protector is just a hair too small. It doesn’t bother me but would drive an OCD-er crazy. There is a tiny applicator card included; throw it away and use something else a little thinner and stiffer. The included cleaning cloth is rough and thin, like medical gauze. It is not like a microfiber cloth that you would use to clean eyeglasses.Overall, the price is just right for what you receive. I don’t expect this case to last a full year, but I do feel confident it should last several months at least. I’m happy with it."
Wine Red,"I read a number of reviews prior to purchasing, but decided to buy it anyway despite the negative reviews. I was tempted to rate it 5 stars, as opposed to 4, simply due to the price point, but there are some legitimate “issues”.Pros:-It’s hard to complain about anything considering the product only cost $14 and the fact that it includes a hard case, silicone keyboard cover, and a screen protector.-The case fits well, but one of the corner clips seems to pop off every now and then (mainly when the screen is flipped open further than 110-135 degrees.-The silicone keyboard cover is great! It fits well, doesn’t slide around, an has a minimal effect on the keys backlight function.-The front cover blocks the Apple logo while the device is powered off, but allows it to shine through when powered on. The effect is sort of like looking at a glowing apple symbol on a foggy night, which I think looks nice.Cons:-The plastic definitly seems somewhat brittle and as though it would likely crack if subjected to any real impact. That being said, it’s for scratch protection and NOT impact protection. I would not recommend taking it off very often, as the side tabs may eventually break.-The color (I order wine red), is very different than what is pictured or what I would consider to be wine red. It’s closer to a purple/burgundy, and much more dull than pictured.-The screen protector is terrible... I will probably remove it and throw it away. It’s made from poor quality material and is noticeable smaller than the screen. That being said, it’s not really necessary considering it’s not a touch screen.-There are ventilation slits along the entire bottom despite there being no ventilation mechanism there. That will just allow dirt/dust to enter the case, possibly scratching the device over time. That, coupled with the brittle plastic, will likely be problematic as continuous removal for cleaning will likely lead to broken case tabs...All things considered, if you are looking for a cheap product to prevent your shiny new MacBook Air from getting scratched, and would like a keyboard cover to go along with it, this is a GREAT buy. However, if you just dropped around $1,000 on a new laptop and don’t mind spending another $32 (as opposed to $14) you should purchase a Speck case ($25) and what ever keyboard cover you’d like (they sell for $7 on Amazon), as it’s a better quality case and will probably outlast this one."
White,"I got the white Mosiso Plastic Hard Case (and keyboard cover, screen protector) for my new MacBook Air. The white was less transparent than I expected, but I do like it. I will have to wait and see how the wear and tear goes. I had a hard time finding a white case for some reason? but this one will work. It snapped on and fit well. The screen cover I was expecting to try out and throw away, but it's actually not bad. I can't even notice it on my screen. When I was searching for this case, I wanted to see user photos of the white but couldn't find many so I decided to upload some. So far so good, but keep in mind I'll need to give it a few weeks to see if it gets dirty or cracks easily. Keyboard cover is my first one, so not sure what to expect but so far it feels nice and isn't bothersome (another add-on I imagined I'd try and throw away). Surprised! Just wish the white was a little more see-thru."
Rose Quartz,"I would like to say that this product is worth the money spent. I have been using this case for over a month now. I love the color and feel of it. Looks as good as it was on day1. However there are some features that has room for improvement.Pros:1) Aesthetically it looks very pretty (I have the rose gold color which is a matte finished rose gold, not the shiny type one). Love the feel of the case. Very smooth but sturdy enough. Does not look like cheap plastic.2) Product packaging was great and came on time.3) No instructions included with package but they have images on their Amazon product page that briefly shows how to assemble the case which is pretty straightforward.4) For those that care about the apple logo,  it is visible when you have the laptop open.5) Came with the screen and keyboard protector (which is pretty smooth to touch as well).Cons:1) The keyboard protector does not snap in place. It has quite a bit of room for wiggle which means dirt and dust can easily go underneath it. (see picture). I have tried to rub on the edges of the keyboard protector to hold it in place but that has not helped in sealing the edges completely.2) The screen protector was very hard to get on the screen; irrespective of cleaning the screen several times before hand and being super patient in slowly transferring the protector to the screen I have several bubbles on the screen. It would be awesome if they can come up with a hassle free way to transfer the screen protector.In summary, like I had mentioned before this product is worth the money spent. I would definitely try other products/cases from the manufacturer in the future."
Marsala Red,"I love the case; it arrived quickly, was exactly the color as the photos, and has held up very well. The bottom part is a bit small, for some reason, even though the lid fits perfectly; it isn't so small as it falls off or doesn't fit, but it doesn't hook around the back all the way like it should. It hasn't been an issue, though.The keyboard protector, not so much love. It was easy to apply, but made it a pain to type anything because I had to press it twice as hard, and ripped after a week. To be honest, even if it hadn't ripped, I would have taken it off because it made it so difficult to type. The screen protector was impossible to apply, which was a bummer, but I appreciate that it came with the case, and maybe someone else will have better luck."
Marsala Red,"I chose this based on the number of positive reviews and I'm glad I did because it fits like a glove on my Mac Air. I'm just really disappointed with the color. I chose the Rose Gold to match my iPhone but once I opened it, it's not really Rose Gold! It's more of like Dark Metallic Pink or Metallic Mauve! I should have read all the reviews but with over 2000 reviews, who has time for that? Because it's dark, the logo is not that visible when in use and completely not visible when not in use which is fine with me. It's the dark pink shade that bothers me. If you like Dark Metallic Pink, this is for you.As for the keyboard, I love it. It's so nice to touch. The shade is like Mauve so I'm good with it.With the screen protector, I didn't put it on. It adds too much reflection that I know will bother me and I'm worried it might be either hard to take off or would leave a mark.Overall, I would recommend this. Just pick the color that you won't regret."
Black,"Using just the top cover on my retina MBP -- I took the bottom off for several reasons:  it made the overall package too thick;  the rubber pads didn't grip as well as the ones on my MBP;  and (most importantly) I believe that covering the bottom of the machine does not let the metal bottom work as effectively as a heat sink for the MBP.  I was getting more fan intervention, and at higher RPMs.  I checked the CPU temps and they were about 5-8 degrees C hotter than with the cover off.  Using just the top provides all the protection that I need and want, and does not compromise the cooling."
Brahmin Blue,"I've had this case on my laptop for a little over a month now. The color is very accurate to what you see. The screen cover was a little difficult to get on, but has stuck well. The keyboard cover takes some getting used to, but does it's job and adds a splash of color to your keys as well. As for the outer shell itself, it's just okay. I've already had one of the prongs that keeps the bottom on break. The stickers that are used as cushions in the corners of the case on the bottom frequently move, and one has come off completely. They provide extras though. All in all, decent case for the price. I'd recommend giving your laptop a good cleaning before putting the case on so you don't need to remove it often or ever."
Deep Teal,"I love the matte feeling of this case and the color is beautiful. I only subtracted one star (I wish I could subtract a half a star) because one corner of the case does not fit as snug as the other corners do. There is probably a 1/16 of an inch (if not less) gap between one corner and the laptop. However, it does not compromise the protection. The case is not lose in any way. It still fits tight to the computer. I didn’t have to work with customer service, but they did send me an email to ensure I was satisfied with my purchase. I would purchase a product from this company again."
Jet Black,"GREAT PROTECTION FOR MY MACBOOK AIR!I have had this on for about 3 months and have had 0 problems with my macbook maintining its new look. I can tell that my macbook would have tons of scratches based on the scratches that are on the case.In addition it comes with a keyboard cover which comes in handy for sticky fingers.Only downside about it, the keyboard cover somewhat muffles the sounds coming out of the laptop. You can hear the difference when playing music or watching videos with sound."
Gold,"I'm pleased with my purchase.  The ""gold"" color is more of a true rose gold, which is actually what I was looking for, rather than the overly pink version that the ""rose gold"" color the manufacturer offers appears to be.  The case was easy enough to snap on, but the key protector, while attractive, keeps falling off.  I don't know how long I'll leave it on, to be honest, before I get fed up and throw it into a drawer to be forgotten.  I gave up on the screen protector.  It got some fuzz on it during application and I couldn't get it off.  I just gave up and threw it away.  While I can't speak to durability yet (I just got it today), if I have issues, I'll update my review."
Black,"I got the black one and it's good. The case is not as snug as I would have liked.  When I open/close my laptop, there are times that a side would snap off.  But the case definitely won't fall off since you would need to pull off at least 3 sides to get it off.  I was able to apply the screen protector well, no bubbles or loose ends. The keyboard cover is  ok.  I prefer the feel of the keyboard without it but I can work with it too. The keyboard cover does cover the light of the keys at night. Overall, for the price, I think it's a good buy."
Rose Quartz,"The color is great, the keyboard cover is my favorite. It's soft and fits just right. I thought the hard case for the front would've been a little more transparent to see the apple logo when the light isn't lit while using, but it isn't, which to me was disappointing, so unless your Macbook is open and in use, the apple logo isn't visible. The case itself fit's like it should. It has a soft texture to it. I haven't had a problem with how it fits. It snaps on okay. The screen protector is okay... all it came with was a cloth- no tool to press the air bubbles out or an alcohol pad to prep the screen before hand, so there is a few air bubbles that I can't seem to get rid of (which is truly annoying if you're someone like me who likes a clean screen). Good enough if you're looking for something cheap/temporary as a protectant case package deal. You get what you pay for. Not completely bad though!"
Marsala Red,"For the price, you get a pretty good deal. This order comes with a hard case, a keyboard cover, and a screen protector. The screen protector is pretty bad, to be honest. It doesn't even cover my entire screen. That being said, I don't mind that much. While it may not cover my entire screen, it still makes it easier to wipe off fingerprints and the like. The hard case has gone through a lot in my hands. On multiple occasions I have forgotten my computer was in my backpack and dropped my backpack on the floor. So far, no cracks or dents to my computer! Unfortunately, after 6 months of use, the case is cracked in multiple places and the tabs that hold it onto the computer are slowly falling off. The keyboard cover is what I purchased this for, and it has yet to let me down. It's incredibly durable. I have some complaints about effects to sound quality and it's a little harder to type, but overall this entire package is worth your money."
Turquoise,"The color was as expected, I love it!  The keyboard cover is great as well, fits and is accurate and does a great job keeping my keys clean and adds some nice pizzaz.  The cover itself is what gets the 4 star instead of the 5.  The bottom piece (covering the body, not the screen) isn't quite as snug as I would like.  Sometimes, the two front snaps (closest to the track pad) pop off just slightly.  It has never come off completely, or even close really, but the little tab doesn't always stay put.  Always snaps back to place with ease.  My laptop is very mobile with me, so while I would prefer a tighter fit, it is not loose enough that it is a nuisance or a concern.  I would still purchase Mosiso again, but anyone more particular than I might want to be aware of this."
Turquoise,"I really like this case.  It seems much more durable than the one I bought from Apple.  I really like the keyboard cover which matches the outside cover!  Pretty cool.  However, the screen protector just doesn't stay on.  They really need a better system than the little ""sticky"" tabs.  I finally removed it because it kept coming off every time I opened the computer.  Otherwise, it would have gotten 5 stars.  Even my husband, who hates any kind of cover, is looking at it too."
Rose Quartz,"I love this case! Looks beautiful! Came with a mark on the keyboard cover and the top shell, but they are hardly noticeable so I don't mind. Took a bit to get it to fit on the laptop, but it feels sturdy. I love that it came with extra feet stickers for the bottom case. Gorgeous color."
Camel,"The color is my favorite part of this product, it’s a beautiful tan/pink. The case is sturdy and is soft to the touch and doesn’t show finger marks. Four stars only because the keyboard cover had mold all on the backside of it, I could easily clean it but that shouldn’t happen that’s gross. Oh and I love the screen protector too"
Black,"This case is great. It fit's my MacBook Air perfectly Very easy to pop on and stays on. The keyboard cover is great also. Fits the keys exact and gives them a soft touch feel and also quiets the key clicks. The only problem I had was with the screen guard. I consider myself a pro at putting on screen guards. I've installed them on my iPhone's, iPad's, family and friends phones and tablets. This one, no matter how I worked it on had bubbles, little tiny bubbles. My OCD finally caused me to just peel it off because it bothered me."
Serenity Blue,"Does its job with protecting the laptop and glad to have bought. The screen protector was a little difficult to apply evenly but otherwise good product and glad to have bought it. I don't think I'll be keeping the keypad on as it's not the best fit, besides that it would still be capable to protect the keyboard. I just prefer the regular keypad and not the application I received, everything arrived just as described."
Mint Green,"I ordered this product in mint green and love how it looks on my Mac. It's pretty easy to put on and feels so smooth. The Apple logo shines through pretty well just as it states in the description. So far it's done a pretty good job of protecting my MacBook, so I'm happy.Some things to keep in mind however, it does feel slightly heavier with the case on, however it's not too noticeable. Additionally a few of the keys on my keyboard cover appeared wrinkled, but that's not a deal breaker for me as I mainly bought this for the case rather than the keyboard cover and screen protector.Overall would recommend to anyone who is looking for an inexpensive, simple, and aesthetically pleasing protection for their MacBook."
Wine Red,"The case is great.  The keyboard cover stinks.  When I placed it over my keys, I had to then push much harder than I do on the bare keys.  I tried it for about a week hoping I would get used to it, but finally took it off.  If you are wanting a great cover, this would be a good purchase.  I you are buying it for the keyboard cover, I would suggest you keep on looking."
Rose Gold,"Exactly what I wanted and very reasonably priced! The screen protector is a tiny bit small on one edge of my 13"" Air, but I understand it can't be perfectly sized or the air bubbles would never escape. The keyboard cover fits snugly, and the hard cover seems durable and clipped on easily. The rubber feet on the bottom of the cover do stick out a little bit, and the top piece is not very transparent in the rose gold color, but otherwise I'm pleased with the purchase!"
Clear,"I really like this case. I put a decal on my laptop first & then co reed it with the clear case, it look amazing. I have the MacBook Air & the bottom piece of this case doesn't fit as tight as the top. Also, there is one area that looks smidged, but you can't really see it."
Marsala Red,The product is as described. I really love it but there is two things that I don't like. The cover gets dirty really quick and the keyboard cover has like a white podwer that feels weird but other than that Is good quality. See pictures.
Rose Gold,"I ordered the Mosiso Metalic Coated Plastic hard case with screen protector and keyboard cover and so far, it's been exactly what it's advertised to be. I absolutely love the color! The only issues I have are the keyboard covers markings are not an exact match for the key locations on the keyboard (just slightly off, enough to notice), which isn't really an issue and the addition of the case has increased the weight of my MacBook Air. Again, not really an issue but things that stood out to me. Otherwise, I couldn't be happier with my purchase. I would definitely recommend this product if anyone is looking for a hard case cover, etc."
Airy Blue,I needed an easy case to snap on my mac since my kids have been using it for homework. Love that it was easy to pop on and had the keyboard cover also.
Black,"Recieved today. Packaged very nicely. First impression of the case was that it looked amazing on my macbook air! Case seems like it will prodect against dings and scratches but obviously wont protect against any drops (was'nt expecting it to). Tha apple logo is see through the case and the case has a smooth texture to it. Also, the bonus screen protector (which i dont plan on using) and the keyboard protector which you can hardly tell is there are nice. We'll see how it does with color fading later on. Will update review when i find any flaws."
Marsala Red,"So far, so good. I bought this primarily for the keyboard cover, and sadly, that's my least favorite part. :( It's odd typing on the silicone because you have to press harder. Still, I can get used to it and it's good protection for my keyboard.I love the color of this case and it went on so easily. Granted, my laptop is generally used at home on a desk, so it won't get wear and tear, so I can't speak for how durable the cover is. I do like the feet because my MacBook had plastic feet on the bottom that made it slide all around on my desk, and now it sits nicely on the non-slip rubber feet. The cover doesn't impede my typing at all and it's not in the way. I love the super low profile and the perfect fit. Plus, red is my favorite color and the apple shines through so nicely.The screen saver went on fine except that my cat wouldn't leave me alone so cat hair is trapped behind it. That's not the seller's fault so I won't complain. :D It went on easily so that's a plus."
Marsala Red,"Its pretty good for a case, though it does not provide any shock protection like a phone case would, but it is better than nothing. Then again you should not be dropping your macbook in the first place anyway. But it fits well and is a good alternative to cover in stickers rather than the actual computer, the apple logo is covered up by the case but it is transparent enough that the logo shines through even on the dark maroon color. If you're a bull in a china shop like I am the bottom part of the case may crack a little bit if you take it on and off a lot, but other than that I am very satisfied with the result."
Airy Blue,"does its job. top case was a bit hard to put on seeing as one clip wouldn't adjust properly but take the time to do it and it fits fine. stickers on the keyboard cover are a bit off but nothing drastic, it does interfere with the speakers sound obviously but again nothing drastic. the screen protector is great, takes a while to clear any bubbles but its a nice fit. other than that the color is true to the images provided, i got airy blue and its beautiful. been about a week since my purchase and so far its doing a great job at protecting my laptop. satisfied with the price."
Marsala Red,"Case fits perfectly & is very cute. Only complaint is that the letters and numbers on the rubber keyboard cover does not line up with the actual keys, so sometimes the backlight shines through & makes the letters look funny since they don't perfectly line up. Other than that, it's great. Love that it comes with a screen protector!!"
Black,"Great product, fits my laptop perfectly.  Bought this along with the Tomtoc 360 Protective Laptop Sleeve and it fits it perfectly!!.  The only thing that I don't like as much is the protector for the keyboard.  I feel like it needs some getting used to.  When typing, the fingers tend to stick on the keyboard protector so the transition from keys to keys isn't as smooth as it would be without the protector.  Other than that minor issue everything else is perfect!!"
Marsala Red,It works really well and it looks great. It's a soft thick type of material. I was disappointed that the keyboard doesn't glow as much with the cover on and it doesn't glow the maroon color but besides that it works just fineI did NOT apply the plastic screen protector because I order a tempered glass. So I do not know how well the screen protector works but I did receive it undamaged and it looks as if it would work perfectly correctly.
Rose Quartz,"Great case, my third. But I ordered the rose quartz and I got a pale pink. So definitely not the color as advertised. But still really pretty!"
Greenery,"Loved the case and keyboard cover, beautiful color and finish, and very lightweight fit is almost perfect (just a little bit big on the front bottom corners) but otherwise keeps still. I do not give it a 5 star rating because my package did not include the screen cover promised to me on the offer."
Clear,"I got the clear case, which does its job but is extremely shiny! It looks sort of like my computer is wrapped in plastic. I'm not sure what I was expecting, but if you want something more matte I would get a different color. Other than that, it fits very well and the keyboard cover fits very well (didn't use the screen protector bc air bubbles)"
Serenity Blue,"I threw out the keyboard cover (couldn't get used to it) and the screen protector (couldn't get the damn bubbles out).  But the case is great.  It's light, was easy to get on, and looks and feels great!  Perfect added protection with no sacrifice.  And I like how the apple is visible through the color I chose (serenity blue). :)"
Marsala Red,"It came in very quickly! The color is just like the picture! It doesn't snap on some ends of my computer, but it doesn't fall off or budge so i guess I will live with it. It's also very hard to clean if something gets smudged on it. I am overall satisfied because the price was cheap for everything that was included and seems like good quality! I will probably buy more from this seller for sure."
Airy Blue,Great fitting case for macbook air.  Seems sturdy and has a good key cover.  They could do a little better job with the screen protector as far as instructions on how to apply or some simple tools to help you correctly apply it as most screen covers have today. Without alcohol wipes/spray/guiding stickers/or bubble remover I ended up with some dust and bubbles trapped.  But overall four stars.
Rose Quartz,"Love this product! It gives the MacBook a very sleek and stylish look. Check the model of your MacBook and make sure the cover you order is the right one, based on your Mac model. It is a perfect fit when you order by the Mac model no. Extremely happy with the color as it is true to what's shown. The only con is the keyboard cover shifts easily, but I'm pleased with everything else."
Rose Quartz,Nice to protect macbook from scratches. Not the worst and not the absolute best.  Looks nice and feels nice matte light pink finish. Keyboard cover matches and is very useful! Love it thank you !
Rose Quartz,"I absolutely love the color! The only thing I was a bit disappointed with was the keyboard cover. My MacBook Air has the French keyboard, so the enter key has a different shape and there are extra keys. But it will do."
Serenity Blue,"I bought this for my niece as her old case was quite worn out. She seemed very pleased with it, and liked the color a lot."
Clear,"I really loved the clear view and tight, secure clasp on my Mac. Unfortunately, the latch was a little too tight and when I tried to get it off to clean the inside it snapped and cracked at the bottom. I was disappointed at how difficult it was to get off and how easily it cracked. It was my fault though since I was a little too impatient."
Airy Blue,"It's cute and comes with a keyboard case as well as a screen protector. However, it lost a star because the top doesn't seem like a perfect fit. The case is VERY tight and it was extremely hard to take off. The reason I say it's not a perfect fit is because when I open my laptop, the case kind of lifts off a bit. Nothing extreme but can get a little annoying. I like it though and I'll keep it!"
Marsala Red,"My review on the Mosiso Plastic hard case.Plastic Hard Case:This case itself is plastic on the inside and a smooth texture on the outside. It easily attaches onto the laptop and could easily be removed. The case covers the corners for protection against a fall but the case easily does get fingerprint/smudges.Keyboard cover:The keyboard is a rubber thin cover that goes over the original keyboard. The keyboard with the cover could feel a little unconformable on the first use, but once you continue using it you will feel a difference. When typing the clicking isn't as loud as on the original keyboard and for the Marsala red the LED light isn't as bright as it is without the cover.Screen Protector:The screen protector is a great clear screen protector. When installing, bubbles could be left over since it isn't such an easy task to accomplish. The screen protector covers the screen with a little bit uncovered but really should not be a huge problem.Overall, for the price and what it comes with this will really satisfy your needs."
Mint Green,"I have had this case on my Mac for a little over a year now. A corner chipped off a little, but otherwise the case itself is fine. Some of the paint on the keyboard cover has rubbed off around the spacebar area, but nothing major. Has held up very well."
Rose Quartz,"This laptop case is as expected for the price. The bottom of the laptop case does not fit on completely perfectly, leaving a small crack between the laptop and the case where the mousepad is. The keyboard cover remains on nicely, but the letters printed on the cover do not match up well with the letters on the keys, which is not a very good aesthetic. It is also so rubbery that it is more difficult to type, so sometimes I take it off to type. The color (rose quartz) was exactly how it was depicted, which was greatly appreciated. Overall, this laptop case gets the job done and has beautiful colors for a cheap price. Some complaints, but I would buy it again due to convenience and price."
Rose Gold,"It's beautiful when you first receive it. But the case easily gets scratched up and the glitter underside rubs off very easily. The keyboard also is starting to rub off. However, ​for the price point, it is not bad at all."
Marsala Red,"While the cover fits perfectly the Apple Macbook, the two of the white rubber feets  always falls off. Once I found it inside my bag and able to stick it back. I wish they designed it better for snug-fit."
Marsala Red,"Like the hardshell cover, but keyboard cover make it impossible 2 read in the dark, but I like it anyway just have to remove when using in hospital"
Rose Quartz,"The case itself is really nice and sleek, true to it's color- oil residue from your fingers will leave finger prints but that's easily to wipe off. The keyboard cover is very cute and fits perfectly, it's actually really comfy. The only thing I don't like about the keyboard cover is that over time the pink color on the cover fades away, and some of my letters is already missing it's color- it started to wear down pretty fast, it'll probably last for a few more months than I'll have to remove it since it'll look like it's 'dirty'. Screen protector fits nicely, but make sure after you place it on, don't take it off even if it looks imperfect, because this causes more air bubbles."
Rose Quartz,"Pretty nice, does the job, but it does look a little cheap"
Deep Teal,"I love this case, it's very soft yet protective.The only inconvenient that I found was that thekeyboard of my laptop is ""extended"", but there wasn't an option to choose that instead of the regular one."
Deep Teal,"Its a great case, but not my color. Color is the same in person, just chose the wrong color. Still a very nice case"
Rose Quartz,"The case is great, but the keyboard cover is not at all the nice color of the case.The only reason for the 4 is because of the keyboard cover."
Camel,"I really enjoy the case, but the keyboard cover isn't really great quality. It's not smooth completely on some keys so it doesn't lay properly - kind of like the material is shriveled up on some parts. But I use the case and it's perfect!"
Rose Gold,It's cute but it makes my laptop heavier. It's heaviness makes the screen fall back. I'm gonna keep it on but I just wish it was more lightweight. Came with screen protector and arrived pretty fast as well. Love the rose gold color! :-)
Marsala Red,"Great case! The keyboard pad won’t stick on my keys, though."
Rose Quartz,It’s very pretty the only thing wrong is that my bottom edges won’t completely press down where the two pieces meet plus it’s extremely hard to take off.
Rose Quartz,Fit really well.  The keyboard section didn't fit perfectly but it is pretty good.  Daughter love the color.
Clear,Great case. Keyboard cover did not fit at all. Still well worth buying!
Mint Green,"I love this case, the way it feels, and it fits my laptop perfectly. The only reason I gave it 4 stars instead of 5 is now that when I play music on my laptop, it makes it sound a little bit muffled."
Rose Quartz,"Very good case, easy use. Got it dirty the first 20 minutes I got it out and I can't clean it off with any cleaners its small stain that can't really been seen, but I like it other than I can't clean a stain off."
